   TEMP	   DEWP	  SLP  	  STP  	 VISIB	  WSDP	 MXSPD	  GUST	   MAX  	  MIN  	PRCP  	SNDP 	 FRSHTT
90.3	77.2	9999.9	9999.9	3.7	7.4	9.9	20	102.7	82.4	0	999.9	0
90.3	77.1	9999.9	9999.9	3.1	7.1	13	18.1	102.7	82.8	0	999.9	0
90.9	71.6	9999.9	9999.9	3.7	7.8	13	999.9	104.9	80.6	0	999.9	0
92.3	66.2	9999.9	9999.9	3.6	6.2	11.1	999.9	104.9	80.6	0	999.9	0
91.9	68.9	9999.9	9999.9	3.4	5.6	12	999.9	107.2	80.8	0	999.9	0
89.3	70.5	9999.9	9999.9	3.3	5.6	13	18.1	100.9	82.4	0	999.9	0
88.1	76	9999.9	9999.9	3.6	6.1	11.1	999.9	100.9	82	0	999.9	0
88.5	76.2	9999.9	9999.9	3.7	7.3	12	19	100	81.1	0	999.9	0
88.9	75.4	9999.9	9999.9	3.5	7.2	12	20	98.6	84.2	0	999.9	0
91	72.7	9999.9	9999.9	3.7	8.3	12	20	102.2	82.4	0	999.9	0
91.2	73.6	9999.9	9999.9	4	8.5	15	22	108.3	82.4	0	999.9	2
92.6	72.4	9999.9	9999.9	4	8.3	14	22.9	109.8	81.7	0	999.9	0
91.2	74.3	9999.9	9999.9	4.1	8.4	13	17.1	109.8	82.4	0	999.9	0
90.7	75.9	9999.9	9999.9	3.9	9	14	21	106	82.4	0	999.9	0
89.2	77.2	9999.9	9999.9	3.7	7.1	12	18.1	106	82.4	0	999.9	0
89.9	73.9	9999.9	9999.9	3.9	7.6	12	22	101.8	81	0	999.9	0
88.4	76.1	9999.9	9999.9	3.7	7.3	12	20	97.9	84.2	0	999.9	0
89.3	76.2	9999.9	9999.9	3.9	6.7	11.1	999.9	100.4	81.5	0	999.9	0
90.6	77	9999.9	9999.9	3.8	6.7	9.9	999.9	103.6	82.4	0	999.9	0
91.4	76.7	9999.9	9999.9	3.8	6.7	13	999.9	104	82.4	0	999.9	0
90.9	77.4	9999.9	9999.9	3.8	7.4	13	999.9	104	84.6	0	999.9	0
86.6	78.8	9999.9	9999.9	3.9	7.1	13	999.9	101.1	78.1	99.99	999.9	18
87.5	75.3	9999.9	9999.9	3.9	5	14	999.9	97.3	76.3	0.87	999.9	0
90.2	75	9999.9	9999.9	4.2	6.8	9.9	999.9	100.4	81.9	0	999.9	0
90.5	75.6	9999.9	9999.9	3.9	6.4	12	999.9	102.7	83.5	0	999.9	0
90.4	74	9999.9	9999.9	4	7.7	13	999.9	103.6	82.2	0	999.9	0
93.1	74.8	9999.9	9999.9	4	8	13	999.9	107.2	82.4	0	999.9	0
91.4	74.2	9999.9	9999.9	3.8	7.9	12	20	107.2	73.4	99.99	999.9	18
79.3	74.9	9999.9	9999.9	3	7	12	22	100.8	73.4	2.05	999.9	22
89.4	73.6	9999.9	9999.9	4	7	13	20	99	77	0.12	999.9	0
91.1	74.5	9999.9	9999.9	4.5	7.8	15	25.1	104	84	0	999.9	0
91.9	73.7	9999.9	9999.9	4	8.5	12	20	104	84.4	99.99	999.9	18
91.7	72.3	9999.9	9999.9	3.8	8.1	13	22	99.5	86	0	999.9	0
90.1	72.8	9999.9	9999.9	3.9	6.7	12	22	98.2	85.6	0	999.9	0
91.6	73.2	9999.9	9999.9	4.4	7	17.1	20	103.6	84.2	0	999.9	0
92.3	72.4	9999.9	9999.9	4	7.3	11.1	20	104.4	84.2	0	999.9	0
92.8	70.2	9999.9	9999.9	4.4	8.6	15	22.9	106	85.3	99.99	999.9	16
92.7	70.8	9999.9	9999.9	3.7	9	13	22.9	101.8	84.2	0	999.9	0
93	69.6	9999.9	9999.9	4.5	10.1	15	25.1	103.1	86	0	999.9	0
91.2	71.9	9999.9	9999.9	3.9	8.3	12	22	102.6	86	99.99	999.9	16
89.3	71.9	9999.9	9999.9	3.4	7.4	13	22.9	102.6	78.8	0.16	999.9	16
90.1	75.6	9999.9	9999.9	4	7	12	20	101.3	79.9	99.99	999.9	16
90.7	71.5	9999.9	9999.9	4.2	7	12	19	100.2	84.2	0	999.9	0
91.1	72.8	9999.9	9999.9	4	8.8	13	22	104.5	84.2	0	999.9	0
91.7	72.8	9999.9	9999.9	4.1	6.5	15	20	104.2	84.2	0	999.9	0
90.7	73.5	9999.9	9999.9	4	7.5	13	22.9	103.6	86	0	999.9	0
89.3	77.3	9999.9	9999.9	3.6	7.1	12	999.9	103.6	82.4	0	999.9	0
86	76.9	9999.9	9999.9	3.7	6.7	15	25.1	101.3	75.9	2.48	999.9	18
84.8	76.1	9999.9	9999.9	3.3	6.6	12	20	100.4	77	1.02	999.9	16
85.5	75.5	9999.9	9999.9	3.7	8.4	13	20	101.1	74.8	99.99	999.9	18
88.6	74.6	9999.9	9999.9	4	7.7	13	999.9	99.9	79	0	999.9	0
89.7	73.4	9999.9	9999.9	3.7	7.7	12	18.1	99	82.4	0	999.9	0
90.9	74.7	9999.9	9999.9	4.4	8.1	13	18.1	102.4	83.3	0	999.9	0
90	74.2	9999.9	9999.9	4.2	8.3	13	18.1	102.4	82.4	0	999.9	0
87.4	76.6	9999.9	9999.9	4	7.8	14	20	101.3	78.8	99.99	999.9	18
85.2	75.5	9999.9	9999.9	3.9	8	14	20	101.3	75.7	0.12	999.9	16
85.8	76.7	9999.9	9999.9	3.4	7	12	999.9	96.4	78.8	0.03	999.9	18
86.6	75.5	9999.9	9999.9	4.4	7.2	11.1	999.9	96.4	77	0.12	999.9	0
84.2	73.7	9999.9	9999.9	4	7.1	13	22	95.9	77	0	999.9	16
81.9	73.3	9999.9	9999.9	3.7	8.8	17.1	27	92.3	73.4	0.24	999.9	16
82.7	74.9	9999.9	9999.9	3.1	6.2	14	20	86.9	77	0	999.9	16
87.4	71.2	9999.9	9999.9	3.8	8.9	15	25.1	95.5	76.5	0.16	999.9	0
87.2	72.2	9999.9	9999.9	5	7.2	15	25.1	95.5	81.3	0	999.9	0
87.4	73.1	9999.9	9999.9	4	8.4	15	25.1	96.4	82.4	0.04	999.9	16
88.5	70.9	9999.9	9999.9	4.1	8.7	13	22	95.9	82.4	0	999.9	0
88.5	70.8	9999.9	9999.9	3.9	8.4	15	25.1	98.6	82.4	0	999.9	0
89.6	72	9999.9	9999.9	4.5	8.1	12	22	100.2	80.6	0	999.9	0
89.6	72	9999.9	9999.9	4.1	9.2	13	20	100.4	82.4	0	999.9	0
89.3	71.1	9999.9	9999.9	3.7	9.8	15	25.1	95.4	84.2	99.99	999.9	16
89.3	73.2	9999.9	9999.9	4	8.1	14	24.1	98.8	82.4	99.99	999.9	16
89.4	73.2	9999.9	9999.9	4.1	7.5	14	24.1	99.5	82.4	0	999.9	16
89	73.5	9999.9	9999.9	3.9	8.1	14	24.1	100.2	81.3	0.12	999.9	18
89.9	69.9	9999.9	9999.9	4	9.2	15	25.1	101.3	79.7	0	999.9	0
88.4	72.6	9999.9	9999.9	4.1	6.7	13	22.9	101.3	82.4	0	999.9	0
88.1	73.2	9999.9	9999.9	3.9	6.9	13	20	101.3	80.2	0.02	999.9	18
86.3	73.6	9999.9	9999.9	3.7	7.6	12	22	99.9	78.8	0	999.9	16
86.9	72	9999.9	9999.9	4.1	7.9	14	999.9	95.5	80.6	0	999.9	0
87.7	70.9	9999.9	9999.9	3.7	9	13	20	92.3	84.2	0	999.9	0
85.9	72.3	9999.9	9999.9	3.6	5.8	13	22	99.3	80.6	0.04	999.9	16
87.9	71	9999.9	9999.9	3.3	8.1	12	18.1	95.5	82.4	99.99	999.9	16
89.9	72.6	9999.9	9999.9	3.8	7.8	14	20	100	84.2	0	999.9	0
90.4	72.3	9999.9	9999.9	4.5	7.2	12	22	100.4	80.6	99.99	999.9	16
86.7	72.5	9999.9	9999.9	3.7	7.2	12	18.1	100.4	79.5	0.01	999.9	16
86.5	73.3	9999.9	9999.9	3.5	7.3	15	25.1	99.1	78.8	0	999.9	16
90.4	71.8	9999.9	9999.9	3.9	8.7	13	24.1	99.3	80.2	0	999.9	0
88.7	72.1	9999.9	9999.9	3.9	7.5	13	22	100.4	78.8	99.99	999.9	18
84.6	72.3	9999.9	9999.9	3.6	7.2	12	999.9	97.5	78.8	99.99	999.9	16
86.8	73.8	9999.9	9999.9	3.5	7.1	12	999.9	93.4	78.4	99.99	999.9	16
83.3	71.9	9999.9	9999.9	3.2	6.7	13	18.1	96.8	75.2	1.14	999.9	18
81.7	73.9	9999.9	9999.9	3.7	6.7	11.1	999.9	93.7	75.2	0	999.9	18
83.5	74.7	9999.9	9999.9	4.1	8.1	12	20	95.4	77	0.28	999.9	18
84	74.5	9999.9	9999.9	3.5	5.7	13	18.1	95.9	75.2	99.99	999.9	18
84.1	73.4	9999.9	9999.9	3.4	7.6	12	18.1	96.3	74.1	0.87	999.9	18
84.6	74.7	9999.9	9999.9	3.6	6.2	8.9	999.9	96.3	74.5	0.24	999.9	16
86.2	73.3	9999.9	9999.9	4.1	8.1	14	999.9	96.1	78.8	0	999.9	16
85.8	73.9	9999.9	9999.9	4.1	7.2	12	999.9	96.4	77	0	999.9	0
85.2	74.7	9999.9	9999.9	4.1	6.5	9.9	999.9	93.7	77	0	999.9	0
85.2	74.6	9999.9	9999.9	4	6.4	11.1	999.9	95.4	77	0	999.9	0
83.7	74.5	9999.9	9999.9	3.8	5.1	12	999.9	95.4	78.6	99.99	999.9	16
85.6	74.9	9999.9	9999.9	4.1	7	12	999.9	93.9	76.6	0.01	999.9	0
85.3	76	9999.9	9999.9	3.8	7.1	12	18.1	93.9	80.1	0	999.9	0
86	74.9	9999.9	9999.9	4	7.3	12	20	94.8	78.6	0	999.9	0
85.7	76	9999.9	9999.9	3.8	6.8	12	18.1	94.8	80.1	99.99	999.9	16
83.8	76	9999.9	9999.9	3.8	5.7	9.9	999.9	93.4	78.6	0	999.9	0
83.8	73.8	9999.9	9999.9	3.5	6.4	13	22.9	95	75.2	99.99	999.9	22
84.3	75.1	9999.9	9999.9	3.7	5	8.9	999.9	95	72	3.35	999.9	16
84.8	74.7	9999.9	9999.9	4	5.4	9.9	999.9	93.2	76.6	0	999.9	16
82.5	73.1	9999.9	9999.9	3.3	4.1	8	999.9	88.3	78.8	99.99	999.9	16
84.4	71.6	9999.9	9999.9	3.8	6.7	14	24.1	91.9	78.4	0	999.9	16
85.4	70.9	9999.9	9999.9	3.8	7.1	12	20	91.9	79.7	0	999.9	16
87.7	71.6	9999.9	9999.9	4.4	9.2	12	22	95.9	80.6	0	999.9	0
88.6	69.2	9999.9	9999.9	4.1	9.2	14	24.1	97.2	82	0	999.9	0
86.6	73.9	9999.9	9999.9	3.9	7.8	14	20	97.2	78.8	0	999.9	18
86.3	74.9	9999.9	9999.9	4.2	7.7	12	18.1	96.8	77.2	0	999.9	0
83.8	75.1	9999.9	9999.9	3.6	5.3	11.1	20	96.8	75.2	1.02	999.9	18
81.6	77.5	1008.9	1007.2	3.4	4.2	8	999.9	96.4	71.8	2.32	999.9	0
84.3	75.6	9999.9	9999.9	3.7	7.4	15.9	26	96.1	75.2	0	999.9	18
83.7	75.3	9999.9	9999.9	3.6	6.4	12	999.9	96.1	72.9	0.63	999.9	16
84	74.2	9999.9	9999.9	4.2	5.4	13	20	95.9	78.8	0	999.9	16
84	74.7	9999.9	9999.9	3.6	6.8	12	20	95.9	75.4	0.16	999.9	0
85.9	72.1	9999.9	9999.9	4.1	6.8	12	19	98.6	77.5	0	999.9	0
85.1	72.3	9999.9	9999.9	4.4	6.6	12	999.9	97.7	76.8	0	999.9	0
85.7	74.4	9999.9	9999.9	4.1	6.2	9.9	999.9	95.7	77.4	0	999.9	0
83.4	74.9	9999.9	9999.9	3.5	5.4	9.9	20	95.9	77	0	999.9	16
84.1	74.7	9999.9	9999.9	3.9	4.3	12	999.9	95.7	75.9	0.02	999.9	16
83.5	75.2	9999.9	9999.9	4.2	6.3	11.1	999.9	96.4	77	0.01	999.9	0
83.2	74	9999.9	9999.9	3.8	6.4	12	20	95.7	73.4	0	999.9	18
81.7	74.7	9999.9	9999.9	3.5	6.5	12	18.1	90	76.6	99.99	999.9	16
84.5	73.8	9999.9	9999.9	4	6.5	14	20	93.4	75.7	0.04	999.9	16
79.9	73.8	9999.9	9999.9	3.7	5.9	9.9	18.1	93.4	76.5	0.2	999.9	16
85.1	73.5	9999.9	9999.9	3.9	7.2	12	999.9	95.2	78.1	0.03	999.9	16
85.4	74.5	9999.9	9999.9	4	5.3	9.9	20	95.2	77.7	0	999.9	0
85.6	75.8	9999.9	9999.9	3.7	5.4	9.9	999.9	95.5	77	0	999.9	18
84	76.1	9999.9	9999.9	2.9	4.3	9.9	18.1	92.8	77	0	999.9	16
85.4	76.8	9999.9	9999.9	3.6	5.4	9.9	999.9	94.3	78.1	0	999.9	0
84.9	76.7	1007.8	1006.1	3.4	3.2	7	999.9	94.3	79.9	0.04	999.9	18
84.8	76.4	1009.2	1007.5	4.3	2.9	6	999.9	94.3	77.7	0	999.9	0
83	76.4	9999.9	9999.9	3.6	4.8	11.1	999.9	92.1	77	99.99	999.9	16
81.7	76	9999.9	9999.9	3.5	4.3	9.9	999.9	91.9	77	99.99	999.9	16
81.9	75.1	9999.9	9999.9	3.6	5.3	11.1	999.9	91.4	75.2	0.16	999.9	16
83.4	76.1	9999.9	9999.9	3.9	4.5	12	999.9	91.8	75.2	0.02	999.9	0
84.9	77.2	9999.9	9999.9	4	4	9.9	999.9	92.1	78.8	0	999.9	0
83.9	76.1	9999.9	9999.9	3.9	4.2	9.9	999.9	93.2	77	0	999.9	0
84.3	75.5	9999.9	9999.9	3.7	4.4	11.1	999.9	92.1	75.7	0	999.9	0
84	75.5	9999.9	9999.9	3.5	3.8	8	999.9	93.2	76.5	0	999.9	0
85.3	75.1	9999.9	9999.9	3.4	4.5	9.9	999.9	95.7	75.7	0	999.9	0
86.4	76.7	9999.9	9999.9	3.5	4.4	9.9	999.9	95.9	76.8	0	999.9	0
85.6	76.2	9999.9	9999.9	3.1	4.5	12	999.9	96.8	78.4	0	999.9	0
82.3	76.1	9999.9	9999.9	2.8	3.4	8	999.9	96.8	77	0.59	999.9	18
84	76.1	9999.9	9999.9	3.3	4.3	11.1	999.9	92.5	77	0	999.9	0
83.3	77.9	9999.9	9999.9	3.1	2	8	999.9	92.5	77.4	0.16	999.9	16
85.7	78.2	9999.9	9999.9	2.9	4.5	9.9	999.9	91.9	77.7	0	999.9	0
86.2	76.9	9999.9	9999.9	3.1	6.8	12	999.9	91.9	79	0	999.9	0
87.3	73.8	9999.9	9999.9	3.5	5.8	11.1	999.9	98.1	80.4	0	999.9	0
86.9	77	9999.9	9999.9	3.7	7	11.1	999.9	99.5	78.6	0	999.9	0
86.8	77.5	9999.9	9999.9	4.1	6.3	13	999.9	99.5	78.8	0	999.9	0
84.6	77.5	9999.9	9999.9	3.7	5.4	12	999.9	95	79.7	99.99	999.9	16
84.3	77.2	9999.9	9999.9	4	6	13	999.9	92.3	78.1	0.08	999.9	16
79.3	76.3	9999.9	9999.9	2	3.9	13	22	91.9	75.2	0.12	999.9	18
78	76.4	1011.4	1009.6	2.1	2.4	6	999.9	87.8	73.4	4.53	999.9	18
76.6	75.9	9999.9	9999.9	1.9	1.5	6	999.9	82.4	73.2	2.95	999.9	18
76.7	75.9	9999.9	9999.9	1.5	0.2	4.1	999.9	78.8	74.5	0	999.9	18
82	76.1	9999.9	9999.9	2.8	4.7	12	19	89.6	75.2	99.99	999.9	16
81.8	76.8	9999.9	9999.9	2.3	4.2	13	999.9	89.6	75.2	0.04	999.9	16
78.4	77.1	9999.9	9999.9	1.9	1.8	5.1	999.9	89.2	76.1	0.16	999.9	18
79.5	76.9	9999.9	9999.9	2.5	2.8	7	999.9	85.8	74.1	3.39	999.9	18
82.8	76.8	9999.9	9999.9	4.2	3.7	8.9	999.9	91.4	76.6	0	999.9	16
80	77.2	9999.9	9999.9	3.1	2.5	8.9	999.9	89.8	74.7	0.03	999.9	18
82.6	77.4	9999.9	9999.9	3.2	1.7	8	999.9	89.6	77	0	999.9	0
83.2	76.8	9999.9	9999.9	3.1	3.7	8.9	999.9	91.4	75.9	0	999.9	0
82.6	75.1	9999.9	9999.9	3.6	5.2	9.9	999.9	89.4	77	0	999.9	0
82	73	9999.9	9999.9	3	4.7	9.9	18.1	90.1	75.2	0	999.9	0
79.8	73.4	9999.9	9999.9	2.4	5.1	12	20	90.1	71.6	0.02	999.9	16
78.5	73.5	9999.9	9999.9	2.4	6.1	12	18.1	84.7	71.6	0.04	999.9	18
79.4	76.1	9999.9	9999.9	1.8	4.2	9.9	18.1	83.3	75.9	0.24	999.9	18
79.3	75.5	9999.9	9999.9	1.5	3.6	8	999.9	82.9	75.2	0	999.9	18
80.4	73.2	9999.9	9999.9	2.1	2.9	8	999.9	89.6	72.9	0	999.9	0
78.6	68.5	9999.9	9999.9	2.7	2.7	8	999.9	88.5	70.5	0	999.9	0
78.7	67.1	9999.9	9999.9	3	2.2	9.9	999.9	89.8	69.8	0	999.9	0
80.7	69.4	9999.9	9999.9	3.2	2.9	9.9	999.9	91	70.3	0	999.9	0
81.3	68.6	9999.9	9999.9	2.7	2.8	8	999.9	91	72.7	99.99	999.9	16
80.5	72	9999.9	9999.9	3.3	3.2	8	999.9	89.4	74.3	0.02	999.9	0
81.2	75	9999.9	9999.9	3	3.3	9.9	999.9	89.6	73	0	999.9	0
81.6	76.5	9999.9	9999.9	2.7	5	12	999.9	89.6	75	0.03	999.9	18
77.7	75.4	9999.9	9999.9	2.1	5.5	9.9	999.9	89.2	73.4	1.02	999.9	18
76.8	76.2	9999.9	9999.9	2	2.5	7	999.9	82.4	72.3	3.03	999.9	18
81.3	77.9	9999.9	9999.9	2.9	4.3	12	999.9	87.8	73.4	0.79	999.9	16
80.2	75.2	9999.9	9999.9	2.7	2.9	9.9	999.9	87.8	75.4	0.24	999.9	0
81.1	74.7	9999.9	9999.9	3	4.5	9.9	999.9	88	75.2	0	999.9	0
80.3	73	9999.9	9999.9	2.9	5.1	12	999.9	88	73.9	0	999.9	0
80.8	74.7	9999.9	9999.9	2.9	4.2	14	17.1	87.8	74.3	0	999.9	0
81.3	73.7	9999.9	9999.9	2.7	4.7	12	999.9	88.3	75.2	0	999.9	0
80.4	73.5	9999.9	9999.9	2.6	4.3	11.1	999.9	88.3	74.8	0	999.9	0
80.6	74.3	9999.9	9999.9	2.6	4.1	9.9	999.9	88.2	73.9	0	999.9	0
79.6	72.6	9999.9	9999.9	2.9	4	8.9	999.9	88.2	73.4	0	999.9	0
79.2	71.8	9999.9	9999.9	2.6	3.5	9.9	999.9	87.8	72.7	0	999.9	0
79	70.9	1013	1011.2	2.9	4.5	12	20	87.4	73.4	0	999.9	0
78.4	69.6	9999.9	9999.9	2.8	4.4	12	20	85.5	73.4	0	999.9	0
78.5	69.2	9999.9	9999.9	3	4.5	12	18.1	86.2	71.4	0	999.9	0
79.2	69.6	9999.9	9999.9	3.1	5.7	11.1	18.1	86.2	72.9	0	999.9	0
78.5	70.2	9999.9	9999.9	2.7	6.2	12	999.9	83.8	74.7	0	999.9	0
78.7	71.6	9999.9	9999.9	2.3	6.1	12	999.9	82.6	73.2	0	999.9	0
76.9	72.6	9999.9	9999.9	2.3	3.6	8	999.9	82	74.5	0	999.9	16
78.5	69.5	9999.9	9999.9	3	5.1	15	25.1	86	71.6	0	999.9	0
77.2	68.9	9999.9	9999.9	3.1	3.8	11.1	999.9	86.9	69.8	0	999.9	0
75.8	67.7	9999.9	9999.9	2.4	2.9	8	999.9	86.9	68.4	0	999.9	0
76.4	65.7	9999.9	9999.9	2.8	3.2	12	999.9	86.5	68	0	999.9	0
76.3	66.3	9999.9	9999.9	2.6	3.9	12	999.9	86	68	0	999.9	0
78.1	70	9999.9	9999.9	2.8	3.1	9.9	999.9	85.1	71.6	0	999.9	0
78.7	72.7	9999.9	9999.9	2.3	3	8	999.9	85.1	72	0	999.9	0
80.5	74.6	9999.9	9999.9	2.1	3.7	9.9	999.9	86.5	73.8	0	999.9	32
81.2	76.1	9999.9	9999.9	2.9	4.2	9.9	999.9	89.6	75.2	0.03	999.9	48
77.2	75.5	9999.9	9999.9	2.4	2	7	999.9	88.5	74.8	0.16	999.9	18
80	76.4	9999.9	9999.9	3.4	3.2	8.9	999.9	87.8	73.6	1.38	999.9	16
79	73.5	9999.9	9999.9	3.6	4.7	14	20	87.8	73.4	0.87	999.9	16
77	75.4	9999.9	9999.9	1.6	2.8	9.9	999.9	84.9	72	0.39	999.9	16
79.5	74.1	9999.9	9999.9	3.3	3.9	9.9	999.9	86	73.4	0.2	999.9	0
79.4	75.1	9999.9	9999.9	3.1	4.2	13	999.9	86	71.6	0	999.9	16
81	75.6	9999.9	9999.9	3.4	6.5	13	20	90.3	75.2	0.02	999.9	0
80.8	73.7	9999.9	9999.9	3.7	7.2	12	20	86.2	75.2	0	999.9	0
81.3	73.3	9999.9	9999.9	3.6	8.7	13	21	86.4	77	99.99	999.9	16
79.4	68.5	9999.9	9999.9	3.5	8.2	12	22	86.4	71.6	0	999.9	0
77.3	67	9999.9	9999.9	3.8	5.3	13	18.1	84.2	69.8	0	999.9	0
77	70	9999.9	9999.9	2.9	4.6	9.9	999.9	83.8	71.6	0	999.9	0
77.8	70	9999.9	9999.9	3.1	4.3	13	999.9	84.2	71.6	0.03	999.9	16
77.6	71.9	9999.9	9999.9	3.3	5.2	12	999.9	84	70.9	0	999.9	16
78.4	70.7	9999.9	9999.9	3.6	4.7	12	18.1	85.3	71.2	0	999.9	0
77.4	68.1	9999.9	9999.9	3.2	5.1	11.1	20	85.3	71.6	0	999.9	0
76.2	67.3	9999.9	9999.9	2.5	4.7	11.1	999.9	84.7	68.7	0	999.9	0
76.4	69.4	9999.9	9999.9	1.8	4.8	11.1	20	83.3	69.6	0	999.9	0
77.8	73.8	9999.9	9999.9	1.5	5.8	12	999.9	81.5	73.8	0.08	999.9	16
73.8	72.7	9999.9	9999.9	0.9	7.4	15	20	81.5	70.9	0.55	999.9	16
77	73.5	9999.9	9999.9	2.4	6.3	13	20	81.1	70	2.76	999.9	16
78.9	74	9999.9	9999.9	3.3	5.1	9.9	18.1	86.2	73.4	0	999.9	16
79	75.1	9999.9	9999.9	2.7	2.3	6	999.9	86.2	71.4	0.02	999.9	16
80.3	76.4	9999.9	9999.9	2.8	4.6	11.1	999.9	87.8	72	0	999.9	48
80.5	75.5	9999.9	9999.9	2.9	4.6	9.9	999.9	87.8	73.4	0	999.9	32
78.8	74	9999.9	9999.9	3.1	3.4	8	999.9	87.6	72.3	0	999.9	32
79.1	72.6	9999.9	9999.9	3.4	4	11.1	999.9	87.8	72.7	0	999.9	0
78.2	72.7	9999.9	9999.9	2.7	3.7	8.9	999.9	87.8	70.2	0	999.9	32
77.5	72.8	9999.9	9999.9	2.3	3.6	9.9	999.9	86.7	70.9	0	999.9	32
78.1	71.9	9999.9	9999.9	2.6	3.2	9.9	999.9	86.4	71.1	0	999.9	0
76.6	70.1	9999.9	9999.9	2.6	3.7	11.1	999.9	85.6	68	0	999.9	32
75.7	63.2	9999.9	9999.9	3	3.8	11.1	999.9	84.6	64.2	0	999.9	0
75.8	64.3	9999.9	9999.9	3.4	3.8	9.9	999.9	84.4	68	0	999.9	0
74.5	64.3	9999.9	9999.9	3.5	3.8	12	999.9	84.2	66.2	0	999.9	0
75.1	64.9	9999.9	9999.9	3.2	3.7	12	999.9	84.6	64.9	0	999.9	0
73.9	64.3	9999.9	9999.9	2.8	3	9.9	999.9	84.6	65.8	0	999.9	32
76.6	68.5	9999.9	9999.9	3.3	3.2	9.9	999.9	85.6	65.7	0	999.9	0
77.1	70	9999.9	9999.9	2.6	4.5	9.9	999.9	85.6	70	0	999.9	16
76.1	66.2	9999.9	9999.9	2.9	3.9	11.1	999.9	85.1	69.8	0	999.9	0
74.9	65.7	9999.9	9999.9	3	3.5	9.9	999.9	85.1	68	0	999.9	0
75.2	65.2	9999.9	9999.9	2.8	4.2	12	18.1	84.6	66.2	0	999.9	0
75.6	65.4	9999.9	9999.9	3.2	4.3	12	999.9	84.6	66.2	0	999.9	0
75.8	63.7	9999.9	9999.9	3.5	4.7	12	20	84.9	66.4	0	999.9	0
77.2	70.4	9999.9	9999.9	2.9	5.6	12	999.9	84.9	68.7	0	999.9	16
77.9	71.6	9999.9	9999.9	3.5	5.4	13	999.9	86	72.3	0.02	999.9	0
77.1	70.9	9999.9	9999.9	3.2	5	13	18.1	86	69.8	0	999.9	16
77.2	67.8	9999.9	9999.9	3.8	5.2	12	20	84.7	67.1	0.12	999.9	0
77.5	68.2	9999.9	9999.9	3.1	4.4	12	999.9	86	69.8	0	999.9	0
77.5	68.7	9999.9	9999.9	3.2	5.6	13	999.9	85.3	70.9	0	999.9	0
77.9	68.7	9999.9	9999.9	2.9	6.2	13	999.9	84.6	69.4	0	999.9	0
79.3	69.9	9999.9	9999.9	3.5	6.2	12	999.9	86.4	71.6	0	999.9	0
77.8	69.5	9999.9	9999.9	3.3	5.1	12	999.9	86.4	71.6	0	999.9	0
77.6	68.8	9999.9	9999.9	3.2	4.9	13	999.9	86	68.7	0	999.9	0
77.7	69.6	9999.9	9999.9	2.8	4.8	12	999.9	86	68.9	0	999.9	0
78.2	67.4	9999.9	9999.9	3.3	5.7	12	20	86	69.8	0	999.9	0
77.8	68.1	9999.9	9999.9	3.4	6.3	13	20	86.4	69.4	0	999.9	0
77.6	69.2	9999.9	9999.9	3.1	5.3	12	999.9	86.4	70.3	0	999.9	0
78.6	68.1	9999.9	9999.9	3.1	5.2	12	999.9	88.5	69.8	0	999.9	0
78.8	69.2	9999.9	9999.9	3.4	5.4	12	999.9	88.5	70.9	0	999.9	0
78.9	67.2	9999.9	9999.9	3.6	5.9	12	18.1	87.8	68.5	0	999.9	0
77.8	67.1	9999.9	9999.9	3.3	5.2	12	999.9	87.8	68.5	0	999.9	0
77.4	66.2	9999.9	9999.9	3.3	5.4	13	999.9	86.7	69.3	0	999.9	0
76.7	67.7	9999.9	9999.9	3.2	4.4	12	999.9	86.4	69.8	0	999.9	0
78.4	70.6	9999.9	9999.9	3	6.1	14	18.1	86	70	0	999.9	0
79	70.3	9999.9	9999.9	3	5	14	999.9	88.5	70.7	0	999.9	0
79.1	71	9999.9	9999.9	2.6	4.9	11.1	999.9	89.1	71.2	0	999.9	0
79.6	68.7	9999.9	9999.9	3.2	4.8	12	999.9	89.6	68.7	0	999.9	0
80.3	67.9	9999.9	9999.9	3.5	5.2	12	999.9	93.2	68.5	0	999.9	0
79.6	68.3	9999.9	9999.9	3.5	4	9.9	999.9	92.1	69.8	0	999.9	0
79.3	69.2	9999.9	9999.9	3.2	4.6	11.1	999.9	91.8	68.7	0	999.9	0
79.2	67.4	9999.9	9999.9	3.1	5.3	9.9	999.9	91.8	68.4	0	999.9	0
78.4	67.8	9999.9	9999.9	3.4	4.7	11.1	999.9	89.6	67.6	0	999.9	0
78.2	68.5	9999.9	9999.9	3.5	4.8	12	999.9	87.8	68.2	0	999.9	0
79	68.4	9999.9	9999.9	3.4	4.5	9.9	999.9	87.8	70.5	0	999.9	0
79.2	67.4	9999.9	9999.9	3.3	4.6	9.9	999.9	89.6	70.5	0	999.9	32
78.2	67.2	9999.9	9999.9	3.3	3.9	9.9	999.9	88.9	69.8	0	999.9	0
78.3	66.7	9999.9	9999.9	3.2	4.2	9.9	999.9	91.4	68	0	999.9	0
78.3	64.6	9999.9	9999.9	3.7	4.3	11.1	999.9	90.1	67.3	0	999.9	0
80.7	71.6	9999.9	9999.9	3.8	5.9	9.9	20	90.1	69.8	0	999.9	0
82	74.7	9999.9	9999.9	3.6	6.9	13	18.1	89.6	73	0	999.9	0
82.3	74.3	9999.9	9999.9	3.6	7.6	15	20	89.6	74.8	0	999.9	0
